dna_plate_id,dna_plate_well,silly,fish_id,tissue_type,sex,origin,date,comment,silly_source,sample,dwp_barcode,dwp_well,length_mm_meh,otolith_mark_present,otolith_mark_id,hatchery,intertidal
63218,D8,PSPRIN14,208,Heart-bulbus arteriosus,male,natural,2014-08-14T00:00:00Z,updated 10/14/22,PSPRIN14_208,1300001615_40,1300001615,40,402,NO,NA,NA,NA
63218,E8,PSPRIN14,212,Heart-bulbus arteriosus,male,natural,2014-08-14T00:00:00Z,updated 10/14/22,PSPRIN14_212,1300001615_44,1300001615,44,450,NO,NA,NA,NA
63218,F8,PSPRIN14,223,Heart-bulbus arteriosus,female,natural,2014-08-10T00:00:00Z,updated 10/14/22,PSPRIN14_223,1300001608_7,1300001608,7,410,NO,NA,NA,NA
63218,G8,PSPRIN14,224,Heart-bulbus arteriosus,female,natural,2014-08-10T00:00:00Z,updated 10/14/22,PSPRIN14_224,1300001608_8,1300001608,8,NA,NO,NA,NA,NA
63218,H8,PSPRIN14,241,Heart-bulbus arteriosus,female,natural,2014-08-10T00:00:00Z,updated 10/14/22,PSPRIN14_241,1300001608_25,1300001608,25,420,NO,NA,NA,NA
63218,A9,PSPRIN14,242,Heart-bulbus arteriosus,female,natural,2014-08-10T00:00:00Z,updated 10/14/22,PSPRIN14_242,1300001608_26,1300001608,26,430,NO,NA,NA,NA
63218,B9,PSPRIN15,2433,Heart-bulbus arteriosus,female,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2433,0000001813_8,0000001813,8,430,NO,NA,NA,NA
63218,C9,PSPRIN15,2440,Heart-bulbus arteriosus,male,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2440,0000001813_15,0000001813,15,401,NO,NA,NA,NA
63218,D9,PSPRIN15,2452,Heart-bulbus arteriosus,male,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2452,0000001813_27,0000001813,27,363,NO,NA,NA,NA
63218,E9,PSPRIN15,2458,Heart-bulbus arteriosus,female,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2458,0000001813_33,0000001813,33,368,NO,NA,NA,NA
63218,F9,PSPRIN15,2484,Heart-bulbus arteriosus,male,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2484,0000001814_11,0000001814,11,377,NO,NA,NA,NA
63218,G9,PSPRIN15,2487,Heart-bulbus arteriosus,male,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2487,0000001814_14,0000001814,14,413,NO,NA,NA,NA
63218,H9,PSPRIN15,2492,Heart-bulbus arteriosus,female,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2492,0000001814_19,0000001814,19,410,NO,NA,NA,NA
63218,A10,PSPRIN15,2504,Heart-bulbus arteriosus,male,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2504,0000001814_31,0000001814,31,425,NO,NA,NA,NA
63218,B10,PSPRIN15,2509,Heart-bulbus arteriosus,female,natural,2015-07-28T00:00:00Z,NA,PSPRIN15_2509,0000001814_36,0000001814,36,442,NO,NA,NA,NA
63218,C10,PSPRIN15,4878,Heart-bulbus arteriosus,female,natural,2015-08-06T00:00:00Z,NA,PSPRIN15_4878,0000001864_5,0000001864,5,412,NO,NA,NA,NA
63218,D10,PSPRIN15,4916,Heart-bulbus arteriosus,male,natural,2015-08-06T00:00:00Z,NA,PSPRIN15_4916,0000001864_43,0000001864,43,347,NO,NA,NA,NA
63218,E10,PSPRIN15,4917,Heart-bulbus arteriosus,male,natural,2015-08-06T00:00:00Z,NA,PSPRIN15_4917,0000001864_44,0000001864,44,427,NO,NA,NA,NA
63218,F10,PSPRIN15,4939,Heart-bulbus arteriosus,female,natural,2015-08-06T00:00:00Z,NA,PSPRIN15_4939,0000001865_18,0000001865,18,391,NO,NA,NA,NA
63218,G10,PSPRIN15,4951,Heart-bulbus arteriosus,female,natural,2015-08-06T00:00:00Z,NA,PSPRIN15_4951,0000001865_30,0000001865,30,393,NO,NA,NA,NA
63218,H10,PSPRIN15,4961,Heart-bulbus arteriosus,male,natural,2015-08-06T00:00:00Z,NA,PSPRIN15_4961,0000001865_40,0000001865,40,362,NO,NA,NA,NA
63218,A11,PSPRIN15,4966,Heart-bulbus arteriosus,female,natural,2015-08-06T00:00:00Z,NA,PSPRIN15_4966,0000001865_45,0000001865,45,369,NO,NA,NA,NA
63218,B11,PSPRIN15,7383,Heart-bulbus arteriosus,female,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7383,0000001916_14,0000001916,14,365,NO,NA,NA,NA
63218,C11,PSPRIN15,7387,Heart-bulbus arteriosus,male,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7387,0000001916_18,0000001916,18,375,NO,NA,NA,NA
63218,D11,PSPRIN15,7394,Heart-bulbus arteriosus,female,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7394,0000001916_25,0000001916,25,413,NO,NA,NA,NA
63218,E11,PSPRIN15,7416,Heart-bulbus arteriosus,male,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7416,0000001916_47,0000001916,47,418,NO,NA,NA,NA
63218,F11,PSPRIN15,7444,Heart-bulbus arteriosus,male,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7444,0000001917_27,0000001917,27,419,NO,NA,NA,NA
63218,G11,PSPRIN15,7454,Heart-bulbus arteriosus,female,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7454,0000001917_37,0000001917,37,406,NO,NA,NA,NA
63218,H11,PSPRIN15,7455,Heart-bulbus arteriosus,female,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7455,0000001917_38,0000001917,38,386,NO,NA,NA,NA
63218,A12,PSPRIN15,7458,Heart-bulbus arteriosus,female,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7458,0000001917_41,0000001917,41,376,NO,NA,NA,NA
63218,B12,PSPRIN15,7459,Heart-bulbus arteriosus,female,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7459,0000001917_42,0000001917,42,458,NO,NA,NA,NA
63218,C12,PSPRIN15,7462,Heart-bulbus arteriosus,female,natural,2015-08-15T00:00:00Z,NA,PSPRIN15_7462,0000001917_45,0000001917,45,373,NO,NA,NA,NA
63218,D12,PSPRIN15,9903,Heart-bulbus arteriosus,male,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9903,0000002475_2,0000002475,2,368,NO,NA,NA,NA
63218,E12,PSPRIN15,9905,Heart-bulbus arteriosus,male,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9905,0000002475_4,0000002475,4,336,NO,NA,NA,NA
63218,F12,PSPRIN15,9907,Heart-bulbus arteriosus,female,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9907,0000002475_6,0000002475,6,421,NO,NA,NA,NA
63218,G12,PSPRIN15,9909,Heart-bulbus arteriosus,male,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9909,0000002475_8,0000002475,8,374,NO,NA,NA,NA
63219,C6,PAFK14,50,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D6,PAFK14,51,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E6,PAFK14,52,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F6,PAFK14,53,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G6,PAFK14,54,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H6,PAFK14,55,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A7,PAFK14,56,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B7,PAFK14,57,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C7,PAFK14,58,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D7,PAFK14,59,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E7,PAFK14,60,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F7,PAFK14,61,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G7,PAFK14,62,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H7,PAFK14,63,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A8,PAFK14,64,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B8,PAFK14,65,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C8,PAFK14,66,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D8,PAFK14,67,Axillary Process,male,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E8,PAFK14,75,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F8,PAFK14,76,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G8,PAFK14,77,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H8,PAFK14,78,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A9,PAFK14,79,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B9,PAFK14,80,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C9,PAFK14,81,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D9,PAFK14,82,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E9,PAFK14,83,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F9,PAFK14,84,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G9,PAFK14,85,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H9,PAFK14,86,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A10,PAFK14,87,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B10,PAFK14,88,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C10,PAFK14,89,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D10,PAFK14,90,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E10,PAFK14,91,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F10,PAFK14,92,Axillary Process,female,hatchery,2014-09-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G10,PAFK91H,1,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H10,PAFK91H,2,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A11,PAFK91H,3,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B11,PAFK91H,4,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C11,PAFK91H,5,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D11,PAFK91H,6,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E11,PAFK91H,7,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F11,PAFK91H,8,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G11,PAFK91H,9,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H11,PAFK91H,10,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A12,PAFK91H,11,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B12,PAFK91H,12,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C12,PAFK91H,13,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D12,PAFK91H,14,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E12,PAFK91H,15,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F12,PAFK91H,16,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G12,PAFK91H,17,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G1,PAFK94H,65,Heart,NA,hatchery,NA,fish_ids 1-70 collected later in August,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H1,PAFK94H,66,Heart,NA,hatchery,NA,fish_ids 1-70 collected later in August,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A2,PAFK94H,67,Heart,NA,hatchery,NA,fish_ids 1-70 collected later in August,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B2,PAFK94H,68,Heart,NA,hatchery,NA,fish_ids 1-70 collected later in August,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C2,PAFK94H,69,Heart,NA,hatchery,NA,fish_ids 1-70 collected later in August,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D2,PAFK94H,70,Heart,NA,hatchery,NA,fish_ids 1-70 collected later in August,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E2,PAFK94H,71,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F2,PAFK94H,72,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G2,PAFK94H,73,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H2,PAFK94H,74,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A3,PAFK94H,75,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B3,PAFK94H,76,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C3,PAFK94H,77,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D3,PAFK94H,78,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E3,PAFK94H,79,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F3,PAFK94H,80,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G3,PAFK94H,81,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H3,PAFK94H,82,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A4,PAFK94H,83,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B4,PAFK94H,84,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C4,PAFK94H,85,Heart,male,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D4,PAFK94H,86,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E4,PAFK94H,87,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F4,PAFK94H,88,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G4,PAFK94H,89,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H4,PAFK94H,90,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A5,PAFK94H,91,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B5,PAFK94H,92,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,C5,PAFK94H,93,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,D5,PAFK94H,94,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,E5,PAFK94H,95,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,F5,PAFK94H,96,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,G5,PAFK94H,97,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,H5,PAFK94H,98,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A6,PAFK94H,99,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,B6,PAFK94H,100,Heart,female,hatchery,1994-09-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,A1,PSPRIN15,9911,Heart-bulbus arteriosus,female,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9911,0000002475_10,0000002475,10,402,NO,NA,NA,NA
63219,B1,PSPRIN15,9915,Heart-bulbus arteriosus,male,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9915,0000002475_14,0000002475,14,331,NO,NA,NA,NA
63219,C1,PSPRIN15,9935,Heart-bulbus arteriosus,male,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9935,0000002475_34,0000002475,34,358,NO,NA,NA,NA
63219,D1,PSPRIN15,9944,Heart-bulbus arteriosus,female,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9944,0000002475_43,0000002475,43,414,NO,NA,NA,NA
63219,E1,PSPRIN15,9955,Heart-bulbus arteriosus,male,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9955,0000002476_6,0000002476,6,366,NO,NA,NA,NA
63219,F1,PSPRIN15,9960,Heart-bulbus arteriosus,male,natural,2015-08-29T00:00:00Z,NA,PSPRIN15_9960,0000002476_11,0000002476,11,428,NO,NA,NA,NA
63220,D3,PAFK13,151,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E3,PAFK13,152,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F3,PAFK13,153,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G3,PAFK13,154,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H3,PAFK13,155,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A4,PAFK13,156,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B4,PAFK13,157,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C4,PAFK13,158,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D4,PAFK13,159,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E4,PAFK13,160,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F4,PAFK13,161,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G4,PAFK13,162,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H4,PAFK13,163,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A5,PAFK13,164,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B5,PAFK13,165,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C5,PAFK13,166,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D5,PAFK13,167,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E5,PAFK13,168,Axillary Process,male,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F5,PAFK13,175,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G5,PAFK13,176,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H5,PAFK13,177,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A6,PAFK13,178,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B6,PAFK13,179,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C6,PAFK13,180,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D6,PAFK13,181,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E6,PAFK13,182,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F6,PAFK13,183,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G6,PAFK13,184,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H6,PAFK13,185,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A7,PAFK13,186,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B7,PAFK13,187,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C7,PAFK13,188,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D7,PAFK13,189,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E7,PAFK13,190,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F7,PAFK13,191,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G7,PAFK13,192,Axillary Process,female,hatchery,2013-08-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A1,PAFK91H,18,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B1,PAFK91H,51,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C1,PAFK91H,52,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D1,PAFK91H,53,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,E1,PAFK91H,54,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,F1,PAFK91H,55,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,G1,PAFK91H,56,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,H1,PAFK91H,57,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,A2,PAFK91H,58,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,B2,PAFK91H,59,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,C2,PAFK91H,60,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63220,D2,PAFK91H,61,Heart,NA,hatchery,1991-09-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
