Silly Code,FK_COLLECTION_ID,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,END_CAPTURE_DATE,LATITUDE,LONGITUDE,MESH_SIZE,MESH_SIZE_COMMENT,IS_MISSING_PAIRED_DATA_EXISTS,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_IN_DATASHEET,IS_PRESENT_BUT_NOT_IN_DS,VIAL_BARCODE,CONTAINER_ARRAY_TYPE_ID,DNA_TRAY_WORKBENCH_ID,DNA_TRAY_CODE,DNA_TRAY_WELL_POS,DNA_TRAY_WELL_CODE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,AGENCY,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT
PERB17,53933,14513,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,F5,38,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14514,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,G5,39,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14515,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,H5,40,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14516,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,A6,41,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14517,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,B6,42,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14518,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,C6,43,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14519,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,D6,44,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14520,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,E6,45,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14521,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,F6,46,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14522,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,G6,47,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14523,Heart-bulbus arteriosus,Erb C,2017-08-18,2017-08-18,0,0,,,,,,,,2,313,0000021971,H6,48,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14524,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,A1,1,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14525,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,B1,2,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14526,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,C1,3,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14527,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,D1,4,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14528,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,E1,5,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14529,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,F1,6,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14530,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,G1,7,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14531,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,H1,8,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14532,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,A2,9,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14533,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,B2,10,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14534,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,C2,11,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14535,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,D2,12,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14536,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,E2,13,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14537,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,F2,14,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14538,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,G2,15,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14539,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,H2,16,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14540,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,A3,17,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14541,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,B3,18,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14542,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,C3,19,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14543,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,D3,20,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14544,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,E3,21,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14545,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,F3,22,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14546,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,G3,23,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14547,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,H3,24,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14548,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,A4,25,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14549,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,B4,26,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14550,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,C4,27,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14551,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,D4,28,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14552,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,E4,29,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14553,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,F4,30,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14554,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,G4,31,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14555,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,H4,32,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14556,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,A5,33,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14557,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,B5,34,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14558,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,C5,35,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14559,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,D5,36,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14560,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,E5,37,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14561,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,F5,38,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14562,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,G5,39,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14563,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,H5,40,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14564,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,A6,41,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14565,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,B6,42,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14566,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,C6,43,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14567,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,D6,44,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14568,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,E6,45,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14569,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,F6,46,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14570,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,G6,47,0000026052,WL,1,9,,,,,,0,
PERB17,53933,14571,Heart-bulbus arteriosus,Erb C,2017-09-10,2017-09-10,0,0,,,,,,,,2,314,0000022315,H6,48,0000026052,WL,1,9,,,,,,0,
PERB17,53933,1,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,A1,1,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,2,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,B1,2,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,3,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,C1,3,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,4,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,D1,4,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,5,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,E1,5,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,6,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,F1,6,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,7,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,G1,7,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,8,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,H1,8,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,9,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,A2,9,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,10,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,B2,10,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,11,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,C2,11,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,12,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,D2,12,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,13,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,E2,13,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,14,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,F2,14,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,15,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,G2,15,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,16,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,H2,16,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,17,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,A3,17,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,18,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,B3,18,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,19,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,C3,19,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,20,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,D3,20,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,21,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,E3,21,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,22,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,F3,22,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,23,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,G3,23,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,24,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,H3,24,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,25,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,A4,25,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,26,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,B4,26,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,27,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,C4,27,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,28,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,D4,28,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,29,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,E4,29,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,30,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,F4,30,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,31,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,G4,31,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,32,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,H4,32,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,33,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,A5,33,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,34,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,B5,34,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,35,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,C5,35,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,36,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,D5,36,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,37,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,E5,37,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,38,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,F5,38,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,39,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,G5,39,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,40,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,H5,40,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,41,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,A6,41,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,42,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,B6,42,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,43,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,C6,43,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,44,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,D6,44,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,45,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,E6,45,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,46,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,F6,46,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,47,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,G6,47,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,48,Otolith,Erb C,2017-08-08,2017-08-08,0,0,,,,,,,,2,1,0000021870,H6,48,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,49,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,A1,1,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,50,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,B1,2,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,51,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,C1,3,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,52,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,D1,4,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,53,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,E1,5,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,54,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,F1,6,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,55,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,G1,7,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,56,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,H1,8,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,57,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,A2,9,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,58,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,B2,10,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,59,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,C2,11,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,60,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,D2,12,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,61,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,E2,13,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,62,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,F2,14,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,63,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,G2,15,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,64,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,H2,16,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,65,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,A3,17,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,66,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,B3,18,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,67,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,C3,19,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,68,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,D3,20,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,69,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,E3,21,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,70,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,F3,22,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,71,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,G3,23,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,72,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,H3,24,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,73,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,A4,25,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,74,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,B4,26,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,75,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,C4,27,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,76,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,D4,28,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,77,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,E4,29,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,78,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,F4,30,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,79,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,G4,31,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,80,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,H4,32,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,81,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,A5,33,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,82,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,B5,34,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,83,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,C5,35,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,84,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,D5,36,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,85,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,E5,37,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,86,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,F5,38,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,87,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,G5,39,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,88,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,H5,40,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,89,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,A6,41,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,90,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,B6,42,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,91,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,C6,43,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,92,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,D6,44,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
PERB17,53933,93,Otolith,Erb C,2017-08-16,2017-08-16,0,0,,,,,,,,2,2,0000021943,E6,45,,,,,Exported,Zachary Pechacek,2017-11-08,,,0,
